Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-00094,2025-04-18,2025-04-25,Same Day,CUST-0258,Consumer,Central,Madhya Pradesh,Bhopal,Office Supplies,Binders,Clip Binder,8,0.5,373.69,1.71
ORD-01569,2024-07-27,2024-07-29,Same Day,CUST-0171,Corporate,East,Bihar,Patna,Technology,Accessories,USB Cable,8,0.15,2365.86,476.69
ORD-00925,2023-02-22,2023-02-28,Standard Class,CUST-0346,Home Office,West,Rajasthan,Udaipur,Technology,Machines,Laminator,10,0.15,7946.73,963.55
ORD-01687,2024-07-12,2024-07-16,Same Day,CUST-0268,Consumer,East,Jharkhand,Ranchi,Office Supplies,Binders,Clip Binder,2,0.4,165.7,2.64
ORD-01036,2025-07-30,2025-08-02,Standard Class,CUST-0241,Corporate,West,Maharashtra,Nagpur,Technology,Accessories,Wireless Mouse,2,0.0,2378.54,414.62
ORD-01401,2024-02-15,2024-02-16,Second Class,CUST-0217,Corporate,North,Delhi,New Delhi,Furniture,Chairs,Executive Leather Chair,9,0.15,2746.84,311.24
ORD-00244,2023-06-13,2023-06-18,First Class,CUST-0100,Consumer,North,Uttar Pradesh,Noida,Technology,Machines,Calculator,10,0.4,2213.74,183.2
ORD-01112,2025-12-28,2025-12-29,Standard Class,CUST-0084,Corporate,West,Rajasthan,Jaipur,Office Supplies,Storage,File Cabinet,1,0.3,26.54,2.34
ORD-00215,2024-12-03,2024-12-06,First Class,CUST-0345,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Labels,Shipping Labels,9,0.1,944.78,205.25
ORD-01985,2023-07-02,2023-07-07,Same Day,CUST-0164,Corporate,South,Karnataka,Bangalore,Furniture,Chairs,Executive Leather Chair,2,0.3,1340.97,-28.95
ORD-01198,2023-03-03,2023-03-10,Second Class,CUST-0243,Consumer,East,Jharkhand,Ranchi,Furniture,Chairs,Folding Chair,6,0.0,4304.91,524.45
ORD-00999,2025-07-25,2025-08-01,Same Day,CUST-0138,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Storage,File Cabinet,10,0.0,1259.43,430.39
ORD-00854,2023-06-02,2023-06-07,Standard Class,CUST-0186,Consumer,East,West Bengal,Howrah,Office Supplies,Storage,File Cabinet,1,0.0,46.35,15.27
ORD-00426,2025-10-26,2025-10-27,First Class,CUST-0224,Consumer,North,Punjab,Ludhiana,Office Supplies,Paper,A4 Copy Paper,10,0.3,1110.23,152.59
ORD-01764,2024-02-14,2024-02-18,First Class,CUST-0067,Consumer,Central,Madhya Pradesh,Bhopal,Technology,Machines,Laminator,7,0.1,5028.34,-139.69
ORD-01143,2023-12-21,2023-12-26,Same Day,CUST-0064,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Storage,File Cabinet,2,0.2,74.04,20.57
ORD-01144,2024-06-28,2024-06-30,Standard Class,CUST-0260,Corporate,North,Uttar Pradesh,Kanpur,Technology,Phones,Smartphone X200,7,0.0,6594.06,898.5
ORD-00227,2025-02-03,2025-02-04,Second Class,CUST-0083,Consumer,Central,Madhya Pradesh,Bhopal,Furniture,Chairs,Ergonomic Chair,9,0.2,4475.09,-165.87
ORD-01628,2024-04-15,2024-04-17,Same Day,CUST-0389,Corporate,Central,Madhya Pradesh,Bhopal,Office Supplies,Labels,Shipping Labels,2,0.0,192.72,31.91
ORD-00001,2023-08-17,2023-08-18,Same Day,CUST-0113,Corporate,East,Odisha,Bhubaneswar,Furniture,Chairs,Executive Leather Chair,10,0.5,3620.8,1.83
ORD-01419,2025-07-22,2025-07-29,Standard Class,CUST-0130,Corporate,Central,Madhya Pradesh,Bhopal,Office Supplies,Storage,Plastic Drawer,9,0.0,512.39,113.31
ORD-00402,2024-08-28,2024-09-02,Standard Class,CUST-0059,Home Office,North,Delhi,New Delhi,Technology,Phones,Phone Case,7,0.15,5871.81,1042.0
ORD-01429,2025-03-23,2025-03-30,Same Day,CUST-0044,Corporate,South,Andhra Pradesh,Visakhapatnam,Furniture,Tables,Computer Desk,7,0.5,2584.97,-380.51
ORD-01104,2025-02-28,2025-03-06,First Class,CUST-0398,Consumer,South,Karnataka,Mysore,Office Supplies,Binders,View Binder,6,0.3,726.59,91.89
ORD-00085,2023-05-19,2023-05-24,First Class,CUST-0069,Consumer,Central,Madhya Pradesh,Indore,Office Supplies,Binders,View Binder,7,0.0,292.46,78.93
ORD-00163,2024-05-23,2024-05-27,Same Day,CUST-0145,Corporate,East,Bihar,Patna,Technology,Machines,Laminator,9,0.5,2345.97,-404.51
ORD-00115,2025-09-28,2025-09-29,Second Class,CUST-0297,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Paper,Notebook,7,0.15,89.39,12.41
ORD-00671,2024-07-12,2024-07-13,Standard Class,CUST-0314,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Paper,Sticky Notes,5,0.0,597.94,33.14
ORD-01175,2025-06-24,2025-06-28,Standard Class,CUST-0262,Corporate,Central,Chhattisgarh,Raipur,Technology,Machines,Label Maker,8,0.1,5547.69,1497.8
ORD-01529,2025-09-20,2025-09-24,Second Class,CUST-0183,Home Office,West,Maharashtra,Nagpur,Office Supplies,Storage,File Cabinet,9,0.2,1236.57,188.56
ORD-01519,2025-02-19,2025-02-26,First Class,CUST-0253,Consumer,Central,Chhattisgarh,Raipur,Furniture,Tables,Conference Table,8,0.0,4398.46,-207.69
ORD-01393,2024-06-12,2024-06-13,Standard Class,CUST-0199,Corporate,West,Gujarat,Surat,Office Supplies,Storage,Plastic Drawer,2,0.5,92.51,-2.01
ORD-00890,2023-06-07,2023-06-08,Standard Class,CUST-0016,Home Office,Central,Chhattisgarh,Raipur,Office Supplies,Binders,Clip Binder,9,0.5,902.26,-42.22
ORD-01502,2024-10-11,2024-10-18,Second Class,CUST-0382,Corporate,West,Gujarat,Ahmedabad,Furniture,Chairs,Executive Leather Chair,1,0.3,498.86,-8.41
ORD-00626,2023-09-03,2023-09-07,First Class,CUST-0233,Home Office,West,Goa,Panaji,Furniture,Tables,Conference Table,2,0.1,1695.79,189.66
ORD-01963,2025-07-18,2025-07-24,Standard Class,CUST-0268,Home Office,East,West Bengal,Kolkata,Office Supplies,Labels,Address Labels,1,0.5,62.43,5.82
ORD-00953,2023-09-24,2023-09-26,Same Day,CUST-0255,Home Office,East,West Bengal,Howrah,Office Supplies,Storage,Storage Box,1,0.1,104.76,3.67
ORD-00808,2023-07-06,2023-07-12,First Class,CUST-0099,Corporate,West,Rajasthan,Jaipur,Office Supplies,Storage,File Cabinet,5,0.2,178.77,32.14
ORD-00259,2024-12-31,2025-01-07,First Class,CUST-0178,Corporate,East,Jharkhand,Ranchi,Technology,Machines,Calculator,8,0.4,4718.07,215.11
ORD-00625,2023-12-12,2023-12-13,Standard Class,CUST-0367,Home Office,Central,Madhya Pradesh,Bhopal,Furniture,Furnishings,Table Lamp,6,0.4,1301.92,0.29
ORD-00827,2023-06-09,2023-06-14,First Class,CUST-0031,Consumer,East,Bihar,Patna,Furniture,Furnishings,Table Lamp,6,0.0,2110.75,417.98
ORD-00235,2025-09-24,2025-10-01,Second Class,CUST-0213,Corporate,West,Maharashtra,Nagpur,Furniture,Furnishings,Wall Clock,4,0.0,572.85,-6.11
ORD-00136,2024-02-16,2024-02-20,Second Class,CUST-0304,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Storage,Plastic Drawer,8,0.15,904.47,124.71
ORD-00617,2025-10-28,2025-11-02,Second Class,CUST-0394,Corporate,Central,Chhattisgarh,Raipur,Technology,Phones,Phone Case,8,0.1,3216.37,-72.01
ORD-01964,2024-07-25,2024-07-28,First Class,CUST-0229,Home Office,South,Karnataka,Mysore,Technology,Copiers,Desktop Copier,3,0.5,1088.93,-167.7
ORD-00837,2025-03-11,2025-03-18,Standard Class,CUST-0255,Home Office,West,Maharashtra,Pune,Technology,Machines,Calculator,9,0.4,1658.51,128.34
ORD-00843,2025-10-23,2025-10-25,Same Day,CUST-0369,Home Office,South,Karnataka,Mysore,Technology,Machines,Calculator,7,0.1,5121.92,1024.96
ORD-00960,2025-05-21,2025-05-22,Second Class,CUST-0279,Home Office,East,Bihar,Patna,Furniture,Chairs,Executive Leather Chair,8,0.15,4298.12,-303.72
ORD-00593,2024-09-12,2024-09-13,Standard Class,CUST-0090,Home Office,Central,Chhattisgarh,Raipur,Office Supplies,Paper,Sticky Notes,8,0.5,1002.01,221.21
ORD-01315,2024-07-28,2024-08-04,Standard Class,CUST-0232,Home Office,West,Goa,Panaji,Technology,Machines,Laminator,8,0.5,1923.75,280.79
ORD-01526,2024-10-22,2024-10-28,First Class,CUST-0048,Home Office,South,Karnataka,Mysore,Office Supplies,Binders,View Binder,2,0.2,229.9,32.68
ORD-01292,2023-02-27,2023-03-06,First Class,CUST-0044,Home Office,West,Maharashtra,Mumbai,Technology,Machines,Laminator,4,0.0,3026.07,-138.87
ORD-00344,2025-04-12,2025-04-14,Same Day,CUST-0095,Corporate,South,Kerala,Trivandrum,Furniture,Chairs,Executive Leather Chair,8,0.0,5028.87,976.13
ORD-01651,2024-03-19,2024-03-23,Second Class,CUST-0106,Consumer,West,Maharashtra,Mumbai,Technology,Copiers,Desktop Copier,6,0.0,6253.63,764.47
ORD-01577,2024-06-13,2024-06-19,First Class,CUST-0125,Corporate,South,Tamil Nadu,Coimbatore,Technology,Machines,Calculator,3,0.2,2994.69,-311.04
ORD-00294,2024-05-27,2024-05-30,Standard Class,CUST-0394,Consumer,South,Tamil Nadu,Chennai,Furniture,Furnishings,Cushion,2,0.5,866.2,2.61
ORD-00365,2024-07-22,2024-07-27,Standard Class,CUST-0372,Consumer,East,Bihar,Patna,Technology,Accessories,USB Cable,2,0.1,1276.84,231.88
ORD-00179,2024-06-27,2024-06-29,Same Day,CUST-0052,Corporate,South,Tamil Nadu,Coimbatore,Office Supplies,Binders,View Binder,1,0.0,68.54,13.57
ORD-00660,2024-02-15,2024-02-17,Same Day,CUST-0358,Consumer,East,Bihar,Patna,Furniture,Tables,Computer Desk,7,0.2,1012.9,-89.91
ORD-00997,2023-03-03,2023-03-08,First Class,CUST-0333,Consumer,Central,Chhattisgarh,Raipur,Furniture,Chairs,Executive Leather Chair,5,0.0,1176.34,210.94
ORD-00015,2023-05-20,2023-05-26,Second Class,CUST-0136,Corporate,South,Andhra Pradesh,Vijayawada,Technology,Accessories,USB Cable,10,0.2,6580.1,963.83
ORD-01111,2024-12-21,2024-12-27,First Class,CUST-0106,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Binders,View Binder,4,0.0,485.15,59.56
ORD-01395,2025-01-18,2025-01-24,First Class,CUST-0062,Consumer,West,Rajasthan,Udaipur,Technology,Copiers,All-in-One Printer,5,0.0,3634.91,476.55
ORD-00166,2024-07-27,2024-07-28,Second Class,CUST-0122,Corporate,North,Punjab,Amritsar,Technology,Machines,Label Maker,2,0.3,1424.69,19.94
ORD-01882,2024-04-04,2024-04-08,Standard Class,CUST-0208,Corporate,South,Karnataka,Bangalore,Office Supplies,Art,Color Pencils,6,0.0,198.35,58.69
ORD-01360,2024-06-12,2024-06-17,Second Class,CUST-0279,Corporate,East,Bihar,Patna,Furniture,Chairs,Mesh Office Chair,6,0.0,1451.61,103.67
ORD-00060,2025-01-22,2025-01-27,Second Class,CUST-0036,Home Office,East,West Bengal,Howrah,Office Supplies,Paper,A4 Copy Paper,8,0.0,286.04,42.92
ORD-00710,2023-09-23,2023-09-30,Same Day,CUST-0343,Home Office,South,Karnataka,Bangalore,Technology,Phones,Phone Case,7,0.15,2254.49,3.27
ORD-00677,2023-03-01,2023-03-06,Same Day,CUST-0283,Home Office,South,Karnataka,Bangalore,Technology,Copiers,Desktop Copier,6,0.0,4615.92,648.71
ORD-01379,2024-03-26,2024-04-01,Second Class,CUST-0166,Consumer,North,Haryana,Gurgaon,Office Supplies,Art,Color Pencils,10,0.15,896.42,226.04
ORD-00781,2024-04-21,2024-04-23,Second Class,CUST-0118,Home Office,South,Kerala,Trivandrum,Office Supplies,Art,Marker Set,9,0.3,625.49,1.28
ORD-00425,2023-07-01,2023-07-08,Second Class,CUST-0385,Corporate,South,Tamil Nadu,Madurai,Technology,Machines,Calculator,2,0.5,1952.35,54.86
ORD-00293,2023-10-19,2023-10-23,Second Class,CUST-0233,Consumer,West,Maharashtra,Nagpur,Technology,Phones,Smartphone X200,10,0.3,1870.98,40.17
ORD-01066,2024-03-01,2024-03-07,Standard Class,CUST-0301,Consumer,Central,Chhattisgarh,Raipur,Furniture,Chairs,Ergonomic Chair,6,0.2,1879.18,-83.77
ORD-01793,2023-07-02,2023-07-03,Same Day,CUST-0022,Home Office,South,Tamil Nadu,Chennai,Office Supplies,Binders,View Binder,2,0.5,76.06,1.97
ORD-00330,2023-01-07,2023-01-11,Same Day,CUST-0390,Corporate,West,Maharashtra,Nagpur,Technology,Machines,Label Maker,5,0.0,5763.24,207.62
ORD-00430,2023-09-15,2023-09-18,Same Day,CUST-0318,Corporate,Central,Chhattisgarh,Raipur,Furniture,Tables,Computer Desk,6,0.3,2856.46,372.31
ORD-01013,2024-01-11,2024-01-12,Same Day,CUST-0020,Home Office,West,Rajasthan,Jaipur,Technology,Machines,Label Maker,5,0.0,1641.25,401.81
ORD-00080,2024-08-06,2024-08-13,Second Class,CUST-0103,Home Office,West,Gujarat,Ahmedabad,Office Supplies,Art,Marker Set,6,0.15,502.58,85.88
ORD-01053,2023-02-24,2023-03-01,Same Day,CUST-0091,Home Office,East,Odisha,Bhubaneswar,Furniture,Furnishings,Table Lamp,8,0.1,6942.35,170.23
ORD-00938,2024-05-08,2024-05-14,Second Class,CUST-0015,Corporate,North,Uttar Pradesh,Lucknow,Technology,Accessories,Power Bank,2,0.1,1116.94,191.36
ORD-00835,2024-05-13,2024-05-18,Second Class,CUST-0027,Consumer,South,Kerala,Kochi,Technology,Machines,Calculator,7,0.0,1012.6,261.89
ORD-00750,2024-05-01,2024-05-07,First Class,CUST-0083,Corporate,West,Rajasthan,Udaipur,Technology,Copiers,All-in-One Printer,3,0.15,880.75,226.31
ORD-00891,2023-08-07,2023-08-10,Same Day,CUST-0002,Home Office,West,Maharashtra,Nagpur,Furniture,Chairs,Mesh Office Chair,7,0.15,2364.88,297.41
ORD-00255,2025-01-07,2025-01-12,Same Day,CUST-0397,Home Office,Central,Chhattisgarh,Raipur,Furniture,Furnishings,Table Lamp,6,0.5,4035.34,-429.22
ORD-01814,2024-10-20,2024-10-23,Same Day,CUST-0242,Home Office,Central,Madhya Pradesh,Indore,Furniture,Bookcases,Metal Bookcase,4,0.5,2183.91,-208.38
ORD-01483,2023-10-02,2023-10-05,Second Class,CUST-0019,Home Office,East,West Bengal,Kolkata,Technology,Accessories,Power Bank,2,0.1,254.51,-3.34
ORD-01961,2024-12-31,2025-01-04,Standard Class,CUST-0244,Home Office,South,Tamil Nadu,Chennai,Office Supplies,Paper,A4 Copy Paper,9,0.1,289.92,79.14
ORD-01408,2025-05-15,2025-05-16,First Class,CUST-0275,Consumer,North,Uttar Pradesh,Noida,Office Supplies,Storage,Plastic Drawer,9,0.4,268.37,49.87
ORD-01338,2024-03-13,2024-03-14,Standard Class,CUST-0031,Consumer,South,Tamil Nadu,Coimbatore,Furniture,Bookcases,Metal Bookcase,4,0.5,1500.98,-152.23
ORD-01109,2025-11-04,2025-11-09,Standard Class,CUST-0228,Corporate,Central,Madhya Pradesh,Indore,Office Supplies,Paper,Notebook,5,0.4,422.84,99.78
ORD-00137,2024-01-04,2024-01-10,First Class,CUST-0338,Consumer,Central,Madhya Pradesh,Indore,Technology,Accessories,Power Bank,5,0.3,4663.55,-181.26
ORD-01136,2025-05-23,2025-05-24,First Class,CUST-0357,Home Office,Central,Madhya Pradesh,Indore,Technology,Phones,Phone Case,2,0.15,2026.93,61.18
ORD-01219,2025-01-03,2025-01-10,Second Class,CUST-0379,Home Office,Central,Madhya Pradesh,Bhopal,Office Supplies,Art,Color Pencils,9,0.5,1103.17,111.46
ORD-00853,2023-03-08,2023-03-15,First Class,CUST-0175,Corporate,East,Odisha,Bhubaneswar,Technology,Copiers,All-in-One Printer,1,0.0,395.24,118.46
ORD-01203,2025-04-26,2025-05-01,Standard Class,CUST-0111,Consumer,Central,Madhya Pradesh,Bhopal,Office Supplies,Paper,Notebook,7,0.5,744.82,-21.28
ORD-01888,2025-02-23,2025-03-02,First Class,CUST-0293,Consumer,North,Delhi,New Delhi,Technology,Phones,Phone Case,2,0.1,2192.56,306.39
ORD-00724,2023-04-08,2023-04-11,Second Class,CUST-0163,Corporate,West,Rajasthan,Jaipur,Furniture,Bookcases,Glass Bookcase,7,0.4,4297.97,361.72
ORD-00860,2023-09-29,2023-10-05,Standard Class,CUST-0212,Consumer,North,Punjab,Ludhiana,Technology,Phones,Phone Case,2,0.0,601.71,112.46
ORD-00970,2025-02-11,2025-02-14,First Class,CUST-0314,Corporate,North,Uttar Pradesh,Kanpur,Technology,Copiers,Desktop Copier,5,0.15,5324.89,472.42
ORD-00497,2023-07-13,2023-07-20,Same Day,CUST-0033,Home Office,Central,Madhya Pradesh,Indore,Office Supplies,Art,Sketch Pad,10,0.5,443.34,85.95
ORD-00951,2024-07-18,2024-07-20,Standard Class,CUST-0073,Corporate,West,Rajasthan,Udaipur,Technology,Machines,Label Maker,5,0.15,4886.23,886.4
ORD-00806,2024-04-05,2024-04-11,Second Class,CUST-0396,Home Office,South,Andhra Pradesh,Visakhapatnam,Technology,Accessories,Wireless Mouse,10,0.0,1363.14,247.8
ORD-00130,2023-10-23,2023-10-30,Same Day,CUST-0119,Consumer,West,Maharashtra,Pune,Furniture,Tables,Coffee Table,9,0.0,3168.17,238.24
ORD-00338,2024-03-02,2024-03-05,Same Day,CUST-0023,Consumer,North,Punjab,Ludhiana,Furniture,Furnishings,Photo Frame,3,0.2,595.03,-11.15
ORD-01999,2023-06-22,2023-06-29,Second Class,CUST-0202,Corporate,North,Uttar Pradesh,Kanpur,Furniture,Tables,Round Meeting Table,7,0.0,5475.59,-211.0
ORD-00609,2024-09-16,2024-09-17,Standard Class,CUST-0056,Home Office,Central,Chhattisgarh,Raipur,Technology,Machines,Label Maker,10,0.3,8050.35,1702.06
ORD-01149,2023-12-30,2024-01-02,Standard Class,CUST-0019,Consumer,North,Uttar Pradesh,Noida,Furniture,Tables,Conference Table,1,0.1,288.39,-7.76
ORD-00196,2025-08-22,2025-08-24,Standard Class,CUST-0241,Consumer,East,Odisha,Bhubaneswar,Technology,Phones,Smartphone X200,6,0.2,3009.19,136.93
ORD-01251,2025-07-13,2025-07-17,First Class,CUST-0182,Consumer,North,Punjab,Amritsar,Technology,Copiers,Desktop Copier,3,0.0,1445.24,33.73
ORD-01293,2023-03-18,2023-03-24,First Class,CUST-0292,Consumer,West,Rajasthan,Jaipur,Furniture,Furnishings,Cushion,1,,595.8,21.8
ORD-01980,2025-05-09,2025-05-13,Standard Class,CUST-0051,Corporate,West,Maharashtra,Pune,Technology,Machines,Laminator,8,0.2,437.11,-20.86
ORD-00910,2023-06-12,2023-06-16,Second Class,CUST-0240,Corporate,North,Punjab,Ludhiana,Technology,Phones,Smartphone X200,10,0.3,2745.49,296.11
ORD-00585,2023-06-15,2023-06-18,Same Day,CUST-0348,Corporate,South,Tamil Nadu,Coimbatore,Office Supplies,Paper,Notebook,7,,970.67,193.27
ORD-00104,2024-05-11,2024-05-12,Second Class,CUST-0266,Consumer,Central,Madhya Pradesh,Bhopal,Furniture,Furnishings,Cushion,7,0.4,1257.71,110.94
ORD-01851,2025-01-09,2025-01-12,Same Day,CUST-0322,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Labels,Address Labels,1,0.4,95.23,6.56
ORD-01870,2025-07-22,2025-07-28,Same Day,CUST-0192,Home Office,North,Haryana,Gurgaon,Furniture,Tables,Conference Table,2,0.2,1124.03,87.3
ORD-00720,2024-04-05,2024-04-10,First Class,CUST-0183,Consumer,North,Delhi,New Delhi,Furniture,Furnishings,Photo Frame,7,0.15,845.35,123.58
ORD-00885,2023-11-21,2023-11-22,Same Day,CUST-0081,Corporate,South,Andhra Pradesh,Vijayawada,Office Supplies,Labels,Shipping Labels,4,0.4,507.98,110.03
ORD-00777,2025-07-03,2025-07-09,Standard Class,CUST-0168,Home Office,West,Gujarat,Surat,Office Supplies,Binders,Clip Binder,8,0.0,859.3,126.18
ORD-01570,2024-06-24,2024-07-01,Standard Class,CUST-0177,Corporate,East,West Bengal,Kolkata,Office Supplies,Labels,Shipping Labels,9,0.4,713.31,25.08
ORD-00850,2023-10-26,2023-10-29,Same Day,CUST-0397,Home Office,South,Karnataka,Mysore,Technology,Machines,Laminator,6,0.5,2791.04,-371.18
ORD-00895,2023-03-28,2023-03-30,Second Class,CUST-0394,Consumer,North,Punjab,Amritsar,Office Supplies,Art,Color Pencils,2,0.4,203.45,51.29
ORD-00228,2024-03-28,2024-04-02,Second Class,CUST-0344,Home Office,East,Odisha,Bhubaneswar,Furniture,Chairs,Ergonomic Chair,9,0.1,1222.01,136.13
ORD-01884,2024-04-03,2024-04-10,Second Class,CUST-0353,Home Office,South,Andhra Pradesh,Vijayawada,Office Supplies,Labels,Shipping Labels,7,0.2,466.07,89.16
ORD-01326,2025-11-08,2025-11-12,Standard Class,CUST-0193,Home Office,Central,Madhya Pradesh,Bhopal,Furniture,Chairs,Folding Chair,9,0.0,3437.97,684.1
ORD-01300,2024-07-09,2024-07-13,Same Day,CUST-0079,Consumer,North,Haryana,Faridabad,Technology,Copiers,All-in-One Printer,10,0.5,9062.13,438.23
ORD-00127,2025-12-20,2025-12-26,Standard Class,CUST-0192,Corporate,East,Bihar,Patna,Technology,Copiers,Desktop Copier,2,0.5,556.09,65.6
ORD-00406,2024-01-26,2024-01-27,Second Class,CUST-0151,Home Office,East,Jharkhand,Ranchi,Office Supplies,Art,Marker Set,2,0.4,47.7,10.87
ORD-00776,2023-09-04,2023-09-07,Same Day,CUST-0398,Consumer,North,Punjab,Amritsar,Furniture,Furnishings,Photo Frame,1,0.0,324.51,36.64
ORD-00822,2024-10-28,2024-11-04,First Class,CUST-0237,Consumer,South,Kerala,Kochi,Technology,Phones,Cordless Phone,3,0.1,2978.44,326.28
ORD-00712,2023-03-11,2023-03-18,Same Day,CUST-0061,Home Office,South,Karnataka,Mysore,Office Supplies,Binders,View Binder,8,0.3,399.42,21.75
ORD-01892,2023-04-10,2023-04-14,Same Day,CUST-0135,Home Office,East,West Bengal,Howrah,Office Supplies,Storage,Plastic Drawer,9,0.0,662.11,178.27
ORD-01061,2023-12-24,2023-12-28,Second Class,CUST-0321,Home Office,North,Haryana,Faridabad,Furniture,Furnishings,Cushion,7,0.0,923.1,37.28
ORD-01164,2024-11-20,2024-11-23,Standard Class,CUST-0371,Consumer,Central,Madhya Pradesh,Indore,Office Supplies,Storage,File Cabinet,4,0.5,28.37,0.45
ORD-00304,2023-08-28,2023-09-04,Standard Class,CUST-0399,Consumer,East,Bihar,Patna,Office Supplies,Art,Marker Set,8,0.15,449.84,49.8
ORD-00268,2024-04-21,2024-04-24,Same Day,CUST-0098,Home Office,Central,Chhattisgarh,Raipur,Technology,Accessories,USB Cable,7,0.4,6674.13,247.57
ORD-01558,2023-07-19,2023-07-20,Standard Class,CUST-0216,Home Office,South,Andhra Pradesh,Vijayawada,Technology,Accessories,Power Bank,1,0.3,964.8,31.99
ORD-00546,2025-08-04,2025-08-10,First Class,CUST-0176,Home Office,North,Haryana,Faridabad,Office Supplies,Labels,Shipping Labels,2,0.3,202.22,10.08
ORD-00213,2024-02-06,2024-02-08,Second Class,CUST-0256,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Paper,Notebook,6,0.0,390.59,72.32
ORD-00897,2023-03-24,2023-03-25,Second Class,CUST-0120,Home Office,South,Kerala,Kochi,Technology,Copiers,Desktop Copier,6,0.5,4167.58,-154.27
ORD-01493,2024-11-17,2024-11-24,Second Class,CUST-0170,Corporate,West,Goa,Panaji,Office Supplies,Storage,File Cabinet,1,0.0,108.23,19.52
ORD-01223,2023-01-28,2023-02-02,Same Day,CUST-0100,Consumer,West,Goa,Panaji,Technology,Copiers,Desktop Copier,3,0.2,3119.89,287.92
ORD-00917,2023-10-12,2023-10-15,Second Class,CUST-0065,Consumer,Central,Chhattisgarh,Raipur,Technology,Phones,Phone Case,10,0.5,2724.27,-527.24
ORD-01552,2024-04-05,2024-04-08,Second Class,CUST-0187,Home Office,West,Goa,Panaji,Furniture,Bookcases,Glass Bookcase,1,0.0,240.73,27.94
ORD-00676,2024-08-09,2024-08-16,Same Day,CUST-0097,Home Office,West,Gujarat,Ahmedabad,Office Supplies,Storage,Storage Box,9,0.0,1040.63,255.92
ORD-01290,2024-12-01,2024-12-03,First Class,CUST-0126,Consumer,West,Maharashtra,Pune,Office Supplies,Art,Color Pencils,10,,342.52,90.76
ORD-00815,2023-01-07,2023-01-09,Same Day,CUST-0012,Home Office,East,Jharkhand,Ranchi,Office Supplies,Paper,A4 Copy Paper,2,0.0,128.48,21.24
ORD-01266,2024-05-04,2024-05-10,Standard Class,CUST-0374,Home Office,South,Kerala,Kochi,Office Supplies,Storage,File Cabinet,4,0.5,35.26,3.62
ORD-00343,2023-01-11,2023-01-15,Standard Class,CUST-0355,Home Office,North,Delhi,New Delhi,Technology,Phones,Cordless Phone,9,0.0,7660.36,945.25
ORD-00550,2024-02-11,2024-02-12,Standard Class,CUST-0231,Consumer,Central,Madhya Pradesh,Indore,Technology,Machines,Laminator,3,0.2,1760.7,39.71
ORD-01411,2023-01-14,2023-01-16,Standard Class,CUST-0085,Corporate,Central,Chhattisgarh,Raipur,Furniture,Furnishings,Wall Clock,8,0.1,5418.33,-33.8
ORD-01215,2023-07-30,2023-08-01,Standard Class,CUST-0098,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Paper,A4 Copy Paper,1,0.5,23.77,1.06
ORD-00967,2025-06-15,2025-06-16,Same Day,CUST-0047,Home Office,Central,Madhya Pradesh,Bhopal,Furniture,Bookcases,Glass Bookcase,1,0.0,423.41,67.97
ORD-01231,2024-08-23,2024-08-30,Standard Class,CUST-0002,Home Office,Central,Chhattisgarh,Raipur,Office Supplies,Paper,Sticky Notes,9,0.1,399.19,99.87
ORD-00296,2025-10-16,2025-10-23,Second Class,CUST-0026,Consumer,West,Maharashtra,Nagpur,Office Supplies,Paper,A4 Copy Paper,10,0.0,707.92,151.64
ORD-00696,2025-04-27,2025-05-04,Second Class,CUST-0396,Consumer,South,Karnataka,Mysore,Technology,Accessories,USB Cable,8,0.15,7083.85,1033.02
ORD-01453,2025-05-25,2025-05-27,Second Class,CUST-0348,Corporate,Central,Madhya Pradesh,Bhopal,Technology,Copiers,Desktop Copier,10,0.3,6210.17,-193.1
ORD-00074,2024-10-23,2024-10-30,First Class,CUST-0040,Home Office,East,Odisha,Bhubaneswar,Furniture,Furnishings,Photo Frame,5,0.0,3664.95,101.16
ORD-00606,2025-01-01,2025-01-08,Same Day,CUST-0144,Consumer,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Labels,Shipping Labels,4,0.5,148.89,8.04
ORD-00105,2024-10-27,2024-11-02,First Class,CUST-0116,Corporate,West,Goa,Panaji,Furniture,Furnishings,Cushion,9,0.15,3184.58,230.94
ORD-00646,2025-06-19,2025-06-23,Second Class,CUST-0086,Home Office,West,Rajasthan,Udaipur,Technology,Phones,Smartphone X200,9,0.2,7294.05,527.17
ORD-01405,2023-05-20,2023-05-21,Standard Class,CUST-0141,Home Office,East,West Bengal,Howrah,Furniture,Chairs,Folding Chair,7,0.1,2686.59,371.85
ORD-01968,2024-04-07,2024-04-13,First Class,CUST-0055,Corporate,Central,Chhattisgarh,Raipur,Furniture,Bookcases,Metal Bookcase,3,0.1,485.85,78.84
